timestamp,region,provider,runtime,memorySize,parallel,duration,requestDuration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-07T23:56:30.778Z,eu-west-1,aws,nodejs,128,13,1,2.19,722323.15,34558.45,609937,727100,744964,-31.23
2018-01-07T23:56:32.974Z,eu-west-1,aws,nodejs,128,13,1,1.23,733639.38,23451.67,697290,731811,773046,99.85
2018-01-07T23:56:34.209Z,eu-west-1,aws,nodejs,128,13,1,1.33,713849.15,41652.3,616685,726631,755666,2.08
2018-01-07T23:56:35.541Z,eu-west-1,aws,nodejs,128,14,1,1.93,707206.93,70050.31,473281,717552.5,754914,-75.86
2018-01-07T23:56:37.480Z,eu-west-1,aws,nodejs,128,14,1,1.29,715393.14,69999.5,478221,731102.5,760417,-51.21
2018-01-07T23:56:38.776Z,eu-west-1,aws,nodejs,128,14,1,1.29,722303.14,30222.52,633608,724277.5,759193,9.43
2018-01-07T23:56:40.075Z,eu-west-1,aws,nodejs,128,14,1,2.21,732397.86,22181.76,703212,733193,779018,-8.64
2018-01-07T23:56:42.292Z,eu-west-1,aws,nodejs,128,14,1,2.25,735648.21,21723.49,686302,739169,764149,-23.71
2018-01-07T23:56:44.544Z,eu-west-1,aws,nodejs,128,14,1,2.25,715183.57,30139.22,622636,720625.5,754488,155.64
2018-01-07T23:56:46.796Z,eu-west-1,aws,nodejs,128,14,1,2.17,723095.93,18392.62,693481,719007.5,757600,-28
2018-01-07T23:56:48.977Z,eu-west-1,aws,nodejs,128,14,1,2.15,723654.64,20292.41,700859,720211,770897,7.64
2018-01-07T23:56:51.128Z,eu-west-1,aws,nodejs,128,14,1,1.28,707350.57,66135.2,481266,724882.5,747399,-48.93
2018-01-07T23:56:52.412Z,eu-west-1,aws,nodejs,128,14,1,2.16,723499.57,25467.88,683302,719156,765498,-29.36
2018-01-07T23:56:54.577Z,eu-west-1,aws,nodejs,128,15,1,2.15,708122.07,66907.2,477459,723112,754746,28.13
2018-01-07T23:56:56.728Z,eu-west-1,aws,nodejs,128,15,1,2.18,729077.8,28376.91,637770,738072,752605,-19.4
2018-01-07T23:56:58.914Z,eu-west-1,aws,nodejs,128,15,1,2.12,729605.6,19236.26,696583,729975,754761,7.6
2018-01-07T23:57:01.039Z,eu-west-1,aws,nodejs,128,15,1,2.17,729189.2,21655.53,672754,730291,754379,-52.47
2018-01-07T23:57:03.214Z,eu-west-1,aws,nodejs,128,15,1,1.22,709108.6,64300.12,483418,724814,749936,-98.2
